Date,AAPL,AMZN,GE,IBM,MSFT,NFLX,BA,KO,PEP,F
2010-03-30,7.202000617980957,6.828999996185303,104.4770736694336,81.36827087402344,22.999866485595703,10.722857475280762,57.688472747802734,18.773040771484375,46.621307373046875,8.852354049682617
2010-03-31,7.17604398727417,6.78849983215332,103.9061508178711,81.03968811035156,22.6290340423584,10.534285545349121,56.9666748046875,18.817523956298828,46.195396423339844,8.379072189331055
2010-04-01,7.205662727355957,6.5904998779296875,104.64834594726562,81.03968811035156,22.528593063354492,10.714285850524902,57.264827728271484,18.9201602935791,46.55846405029297,8.41907024383545
2010-04-05,7.282614707946777,6.57450008392334,105.79017639160156,81.73475646972656,22.61357879638672,11.427143096923828,56.51947021484375,18.76962661743164,46.069698333740234,8.51239013671875
2010-04-06,7.314677715301514,6.7779998779296875,106.18980407714844,81.46936798095703,22.652202606201172,11.90999984741211,56.77054977416992,18.574609756469727,46.3559684753418,8.465727806091309
2010-04-07,7.347047328948975,6.743500232696533,105.61893463134766,81.18502807617188,22.675386428833008,11.390000343322754,56.566585540771484,18.413803100585938,46.07667541503906,8.38573932647705
2010-04-08,7.3271989822387695,7.047999858856201,105.9614486694336,80.63526153564453,23.11575698852539,11.6899995803833,56.70779037475586,18.393274307250977,46.062721252441406,8.41907024383545
2010-04-09,7.383383750915527,7.002999782562256,105.7330551147461,81.3619384765625,23.44024085998535,11.774286270141602,56.817626953125,18.677249908447266,46.335025787353516,8.479063034057617
2010-04-12,7.398654460906982,7.059999942779541,106.81781005859375,81.10921478271484,23.424789428710938,11.882857322692871,56.42534255981445,18.735410690307617,46.307098388671875,8.51239013671875
2010-04-13,7.402929306030273,7.007999897003174,108.18798828125,81.53257751464844,23.525230407714844,12.34000015258789,55.85261917114258,18.824363708496094,46.3559684753418,8.52572250366211
2010-04-14,7.50247859954834,7.214000225067139,110.47164916992188,82.93537139892578,23.811080932617188,12.510000228881836,56.25273513793945,18.8004150390625,46.28615188598633,8.899017333984375
2010-04-15,7.601109981536865,7.290999889373779,111.32801055908203,82.70789337158203,23.84971046447754,12.40428638458252,56.5587158203125,18.564350128173828,46.272193908691406,9.172319412231445
2010-04-16,7.55469274520874,7.108500003814697,108.30219268798828,82.54357147216797,23.6951961517334,12.187143325805664,55.5388069152832,18.807260513305664,46.18140411376953,8.945677757263184
2010-04-19,7.544617176055908,7.121500015258789,108.13092041015625,83.55461120605469,23.981054306030273,12.114286422729492,55.67218017578125,18.9270076751709,46.167457580566406,9.065664291381836
2010-04-20,7.468883991241455,7.210000038146973,108.47342681884766,81.94960021972656,24.228282928466797,12.438570976257324,56.025211334228516,18.636184692382812,46.01384353637695,9.272310256958008
2010-04-21,7.915633201599121,7.321499824523926,108.64472198486328,81.50727081298828,24.205106735229492,12.425713539123535,58.182762145996094,18.54039192199707,46.069698333740234,9.418959617614746
2010-04-22,8.1370210647583,7.504499912261963,108.18798828125,81.59574890136719,24.251453399658203,14.321429252624512,59.30466842651367,18.581451416015625,45.21784210205078,9.465618133544922
2010-04-23,8.270159721374512,7.18149995803833,108.87310791015625,82.13916778564453,23.91924285888672,14.247142791748047,58.94378662109375,18.434337615966797,45.18292999267578,9.472285270690918
2010-04-26,8.229547500610352,7.355500221252441,110.18621063232422,82.60677337646484,24.035133361816406,15.45285701751709,58.323978424072266,18.38300895690918,45.39939498901367,9.638935089111328
2010-04-27,8.00174617767334,7.10099983215332,106.76072692871094,81.39986419677734,23.834257125854492,14.581428527832031,56.86470413208008,18.088768005371094,44.84778594970703,9.045661926269531
